# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.4471992253478951,2.369641217170436,3.066516225987881,27.932821600620247,1.0875422874950107,-1.2340563556469069,2.536465438110542,0.5791274806990065,158.1364867246644,5.211774254870321
 0.45463518892633736,2.3766796621950013,3.070435177204398,29.108718756327676,1.079203795877397,-1.1213733808201987,2.575812973739219,0.6178820442372854,159.38057472960998,5.378779248344427
 0.462064249448299,2.383578379416381,3.0744652938222723,30.29276669201898,1.0717080064418505,-1.0089821469871767,2.611970720331551,0.6578413208075075,160.51813126486817,5.546798874291827
 0.4694843273169829,2.390338825858124,3.078605475758627,31.483823725339928,1.065053289287699,-0.8968527381953042,2.644713175245265,0.6989990003766812,161.5444041796576,5.715976525152464
 0.4768933121347215,2.3969624585437805,3.0828546229305855,32.680703763297636,1.059237579281839,-0.7849536945920073,2.673834326732869,0.741348583670086,162.4551153304684,5.886456029491373
 0.4842890693287602,2.403450734496899,3.087211635255271,33.882182351211334,1.054258371676853,-0.6732519029964109,2.6991507315869403,0.7848833831975892,163.246510703582,6.058381122543066
 0.49166944705800336,2.40980511074103,3.0916754126498063,35.087003263184705,1.050112721248181,-0.5617125004653691,2.7205042923266025,0.8295965243096732,163.91540468008353,6.231894923133636
 0.49903228332840044,2.4160270442997223,3.096244855031315,36.29388555004004,1.0467972453181187,-0.4502987447096121,2.737764655780277,0.875480946283025,164.45921734817014,6.40713942451966
 0.5063754132394542,2.4221179921965255,3.1009188623169206,37.50153094809788,1.044308130615536,-0.3389719006381467,2.7508311663036307,0.9225294034355073,164.87600401226442,6.584255006531004
 0.5136966762809082,2.4280794114549895,3.1056963344237456,38.70863154269549,1.042641144194724,-0.22769109802136134,2.759634317759502,0.970734466270331,165.16447617047265,6.763379976601493
 0.5209939235965519,2.4339127590986633,3.1105761712689146,39.913877573070174,1.0417916483959162,-0.11641318459725888,2.7641366643740914,1.0200885226492649,165.32401346439394,6.9446501463098524
 0.5282650251324937,2.4396194921510963,3.1155572727695495,41.1159652612992,1.0417546197679537,-0.005092574732930569,2.7643331674762,1.0705837789946768,165.35466638045597,7.128198449974298
